id,filename,width,height,class,score,xmin,ymin,xmax,ymax
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-03.png,512,512,spine,0.5714457631111145,753.5,1061.5,768.5,1076.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-04.png,512,512,spine,0.9702147841453552,1265.0,1509.5,1287.0,1532.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-04.png,512,512,spine,0.9241290092468262,1221.5,1505.0,1242.5,1527.0
52,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-04.png,512,512,spine,0.7886469960212708,1246.0,1492.5,1262.0,1511.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-05.png,512,512,spine,0.976414442062378,1219.5,1503.0,1240.5,1525.0
52,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-05.png,512,512,spine,0.7886469960212708,1246.0,1492.5,1262.0,1511.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-05.png,512,512,spine,0.9732490777969359,1264.5,1508.5,1285.5,1531.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-06.png,512,512,spine,0.9647651910781859,1216.5,1503.5,1239.5,1526.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-06.png,512,512,spine,0.9776716828346252,1263.0,1509.5,1285.0,1532.5
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-06.png,512,512,spine,0.9092794060707092,878.0,1120.0,896.0,1138.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-07.png,512,512,spine,0.7635584473609924,1229.5,1472.0,1246.5,1490.0
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-07.png,512,512,spine,0.9726281762123108,1217.5,1501.0,1240.5,1525.0
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-07.png,512,512,spine,0.9320159554481506,881.0,1119.0,899.0,1137.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-07.png,512,512,spine,0.9762849211692809,1261.5,1506.5,1284.5,1531.5
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-07.png,512,512,spine,0.7562586069107056,1088.0,1345.5,1106.0,1364.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.8441107273101807,822.0,1112.5,846.0,1131.5
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.6558230519294739,955.0,1182.5,971.0,1197.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.9499899744987488,1217.0,1502.5,1239.0,1525.5
57,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.7020031809806824,909.0,1152.0,927.0,1168.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.9321584105491638,1087.0,1346.0,1105.0,1364.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.8290272951126099,1229.5,1475.0,1246.5,1493.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.7604582905769348,837.0,1088.5,853.0,1105.5
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.9218512177467346,880.0,1121.5,898.0,1138.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-08.png,512,512,spine,0.9713605046272278,1261.0,1509.5,1285.0,1532.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.9153426289558412,1229.0,1471.5,1245.0,1490.5
57,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.7020031809806824,909.0,1152.0,927.0,1168.0
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.8937452435493469,956.5,1182.5,973.5,1199.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.8910674452781677,819.5,1114.5,842.5,1131.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.7250770926475525,966.5,1192.0,983.5,1214.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.928436040878296,1084.0,1345.5,1104.0,1364.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.9581599831581116,1260.0,1513.5,1282.0,1534.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.8515841364860535,835.0,1090.0,851.0,1108.0
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.9310663342475892,1218.0,1503.5,1240.0,1528.5
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-09.png,512,512,spine,0.8372963070869446,877.0,1120.5,895.0,1137.5
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.8881329298019409,927.0,1185.0,943.0,1201.0
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.945664405822754,965.5,1190.5,982.5,1209.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.8413335680961609,821.0,1111.0,843.0,1129.0
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.9347920417785645,988.0,1212.0,1004.0,1230.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.9034184217453004,837.0,1088.0,853.0,1104.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.9352719187736512,1086.0,1343.5,1104.0,1362.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.8905654549598694,1215.5,1504.5,1238.5,1525.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.8558145761489868,1229.5,1473.0,1246.5,1493.0
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.8058490157127379,879.0,1119.5,897.0,1138.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.794887363910675,1261.0,1510.0,1283.0,1532.0
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-10.png,512,512,spine,0.9024813175201416,955.0,1182.5,971.0,1197.5
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8162357211112976,929.0,1187.5,945.0,1204.5
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8989785313606262,956.5,1183.0,973.5,1201.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.9359330534934998,837.0,1089.5,853.0,1106.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8106865882873535,820.5,1114.5,843.5,1131.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8980382680892944,1230.0,1469.5,1246.0,1490.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8261191248893738,1218.0,1504.5,1240.0,1525.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8962817192077637,969.0,1192.0,985.0,1212.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.8705495595932007,1082.5,1343.0,1101.5,1363.0
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.9727353453636168,988.5,1214.0,1005.5,1232.0
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.7301765680313109,876.5,1120.5,893.5,1137.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-11.png,512,512,spine,0.7446814179420471,1261.5,1510.0,1284.5,1532.0
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.8715114593505859,957.5,1181.5,972.5,1196.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.8397206664085388,1228.5,1469.0,1245.5,1489.0
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.9698207378387452,988.0,1214.5,1006.0,1233.5
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.6292986869812012,1083.0,1345.5,1103.0,1366.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.5929574966430664,1217.0,1505.0,1239.0,1525.0
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.8106865882873535,820.5,1114.5,843.5,1131.5
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.8785210847854614,928.5,1185.5,945.5,1202.5
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.6196002364158629,876.0,1119.0,892.0,1137.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.6428064703941345,1263.5,1509.0,1284.5,1531.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.912453830242157,837.5,1089.0,854.5,1107.0
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-12.png,512,512,spine,0.9154222011566162,966.5,1189.0,985.5,1211.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.6428064703941345,1263.5,1509.0,1284.5,1531.0
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.6539168953895569,955.0,1182.5,971.0,1197.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.8333107829093933,1227.0,1470.0,1245.0,1492.0
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.6085922718048096,877.5,1118.0,894.5,1138.0
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.9229425191879272,926.0,1184.0,942.0,1200.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.5536285042762756,1080.5,1344.5,1097.5,1361.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.5929574966430664,1217.0,1505.0,1239.0,1525.0
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.9714803099632264,986.5,1212.5,1005.5,1233.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.9278507828712464,965.0,1188.5,983.0,1209.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-13.png,512,512,spine,0.939366102218628,835.0,1085.5,851.0,1102.5
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.9670391082763672,982.5,1215.0,1001.5,1233.0
55,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.5536285042762756,1080.5,1344.5,1097.5,1361.5
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.6891632080078125,957.5,1181.5,972.5,1198.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.5955812335014343,1226.5,1468.0,1243.5,1488.0
53,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.6085922718048096,877.5,1118.0,894.5,1138.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.9225925207138062,830.5,1087.5,849.5,1104.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.9516721963882446,964.5,1190.5,983.5,1213.5
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-14.png,512,512,spine,0.7497610449790955,926.5,1184.5,943.5,1203.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.9103623032569884,963.0,1191.0,981.0,1211.0
56,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.6891632080078125,957.5,1181.5,972.5,1198.5
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.9699999690055848,983.5,1212.0,1002.5,1230.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.796488881111145,832.5,1085.0,849.5,1103.0
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.6850364208221436,925.0,1185.5,941.0,1202.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-15.png,512,512,spine,0.5955812335014343,1226.5,1468.0,1243.5,1488.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.9522095322608948,1256.5,1509.5,1281.5,1534.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.796488881111145,832.5,1085.0,849.5,1103.0
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.5817745923995972,1347.5,1618.0,1368.5,1638.0
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.91963791847229,1214.5,1502.0,1235.5,1528.0
59,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.9699999690055848,983.5,1212.0,1002.5,1230.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.6160712242126465,1229.0,1474.5,1243.0,1491.5
58,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.9103623032569884,963.0,1191.0,981.0,1211.0
60,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-07.png,512,512,spine,0.6850364208221436,925.0,1185.5,941.0,1202.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-08.png,512,512,spine,0.8881465196609497,1214.5,1502.0,1235.5,1528.0
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-08.png,512,512,spine,0.941897749900818,1348.0,1617.5,1370.0,1638.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-08.png,512,512,spine,0.8686895966529846,1257.5,1508.5,1282.5,1533.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-08.png,512,512,spine,0.8382254838943481,1229.5,1472.0,1244.5,1492.0
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-09.png,512,512,spine,0.9454704523086548,1349.5,1615.0,1374.5,1639.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-09.png,512,512,spine,0.8639235496520996,1257.5,1508.5,1282.5,1535.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-09.png,512,512,spine,0.8600553274154663,1227.0,1470.5,1243.0,1491.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-09.png,512,512,spine,0.8316628336906433,1216.5,1502.5,1235.5,1527.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-10.png,512,512,spine,0.8180596828460693,1229.0,1470.5,1245.0,1493.5
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-10.png,512,512,spine,0.922963321208954,1348.0,1618.5,1370.0,1639.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-10.png,512,512,spine,0.7393840551376343,1215.0,1504.0,1235.0,1528.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-10.png,512,512,spine,0.7566012740135193,1258.0,1511.5,1280.0,1532.5
62,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-11.png,512,512,spine,0.6427991390228271,1380.5,1618.5,1397.5,1633.5
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-11.png,512,512,spine,0.7566012740135193,1258.0,1511.5,1280.0,1532.5
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-11.png,512,512,spine,0.9653248190879822,1349.0,1615.5,1371.0,1636.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-11.png,512,512,spine,0.524042010307312,1216.5,1503.5,1235.5,1526.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-11.png,512,512,spine,0.8414499163627625,1225.5,1470.5,1242.5,1491.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-12.png,512,512,spine,0.524042010307312,1216.5,1503.5,1235.5,1526.5
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-12.png,512,512,spine,0.7565790414810181,1225.5,1470.5,1242.5,1493.5
62,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-12.png,512,512,spine,0.5842944979667664,1378.0,1618.0,1394.0,1632.0
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-12.png,512,512,spine,0.9250454306602478,1347.5,1615.0,1370.5,1637.0
62,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-13.png,512,512,spine,0.5842944979667664,1378.0,1618.0,1394.0,1632.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-13.png,512,512,spine,0.7564109563827515,1229.0,1470.5,1245.0,1493.5
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-13.png,512,512,spine,0.8368076682090759,1348.5,1617.0,1371.5,1639.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-14.png,512,512,spine,0.7901392579078674,1230.0,1472.5,1246.0,1493.5
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-14.png,512,512,spine,0.8054558038711548,1348.5,1619.0,1369.5,1637.0
61,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-15.png,512,512,spine,0.8054558038711548,1348.5,1619.0,1369.5,1637.0
54,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack5-15.png,512,512,spine,0.7901392579078674,1230.0,1472.5,1246.0,1493.5
